symbol,name,exchange,asset_class,status,tradable,fractionable,shortable,marginable,easy_to_borrow
CDNA,"CareDx, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CDNS,"Cadence Design Systems, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CDW,CDW Corporation Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
CDXS,"Codexis, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CDZI,"CADIZ, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CECO,CECO Environmental Corp. Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
CEG,Constellation Energy Corporation Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
CELC,Celcuity Inc. Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
CELH,"Celsius Holdings, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CENT,Central Garden & Pet Company Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
CENTA,Central Garden & Pet Company Class A Common Stock Nonvoting,NASDAQ,us_equity,active,True,True,True,True,True
CENX,Century Aluminum Company Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
CERS,Cerus Corporation Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
CERT,"Certara, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CEVA,"CEVA, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CFFN,"Capitol Federal Financial, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CFLT,"Confluent, Inc. Class A Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CG,The Carlyle Group Inc. Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
CGBD,"Carlyle Secured Lending, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CGEM,"Cullinan Therapeutics, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CGNT,Cognyte Software Ltd. Ordinary Shares,NASDAQ,us_equity,active,True,True,True,True,True
CGNX,Cognex Corporation Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
CGON,"CG Oncology, Inc. Common stock",NASDAQ,us_equity,active,True,True,True,True,True
CHCO,City Holding Company Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
CHDN,"Churchill Downs, Incorporated Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CHEF,"The Chefs' Warehouse, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CHKP,Check Point Software Technologies Ltd. Ordinary Shares,NASDAQ,us_equity,active,True,True,True,True,True
CHRD,Chord Energy Corporation Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
CHRS,"Coherus Oncology, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CHRW,"C.H. Robinson Worldwide, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CHTR,"Charter Communications, Inc. Class A Common Stock New",NASDAQ,us_equity,active,True,True,True,True,True
CHYM,"Chime Financial, Inc. Class A Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CIBR,First Trust Exchange-Traded Fund II First Trust NASDAQ Cybersecurity ETF,NASDAQ,us_equity,active,True,True,True,True,True
CIFR,Cipher Mining Inc. Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
CIGI,Colliers International Group Inc. Subordinate Voting Shares,NASDAQ,us_equity,active,True,True,True,True,True
CINF,Cincinnati Financial Corporation Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
CIVB,"Civista Bancshares, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CLAR,Clarus Corporation Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
CLBK,"Columbia Financial, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CLBT,Cellebrite DI Ltd. Ordinary Shares,NASDAQ,us_equity,active,True,True,True,True,True
CLDX,"Celldex Therapeutics, Inc.",NASDAQ,us_equity,active,True,True,True,True,True
CLFD,"Clearfield, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CLMB,"Climb Global Solutions, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CLMT,"Calumet, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CLNE,Clean Energy Fuels Corp. Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
CLOA,BlackRock ETF Trust II iShares AAA CLO Active ETF,NASDAQ,us_equity,active,True,True,True,True,True
CLOV,"Clover Health Investments, Corp. Class A Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CLPT,"ClearPoint Neuro, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CLSK,"CleanSpark, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CMCO,Columbus McKinnon Corporation Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
CMCSA,Comcast Corporation Class A Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
CME,CME Group Inc. Class A Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
CMPR,Cimpress PLC Ordinary Shares (Ireland),NASDAQ,us_equity,active,True,True,True,True,True
CMPS,COMPASS Pathways Plc American Depository Shares,NASDAQ,us_equity,active,True,True,True,True,True
CMPX,"Compass Therapeutics, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CMRC,"Commerce.com, Inc. Series 1 Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CNDT,Conduent Incorporated Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
CNOB,"ConnectOne Bancorp, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CNTA,Centessa Pharmaceuticals plc American Depositary Shares,NASDAQ,us_equity,active,True,True,True,True,True
CNXC,Concentrix Corporation Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
CNXN,"PC Connection, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
COCO,"The Vita Coco Company, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
COFS,"ChoiceOne Financial Services, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
COGT,"Cogent Biosciences, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
COHU,"Cohu, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
COIN,"Coinbase Global, Inc. Class A Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
COKE,"Coca-Cola Consolidated, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
COLB,"Columbia Banking System, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
COLL,"Collegium Pharmaceutical, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
COLM,Columbia Sportswear Company Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
COMM,"CommScope Holding Company, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
COMT,iShares U.S. ETF Trust iShares GSCI Commodity Dynamic Roll Strategy ETF,NASDAQ,us_equity,active,True,True,True,True,True
COO,"The Cooper Companies, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CORT,Corcept Therapeutics Incorporated Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
CORZ,"Core Scientific, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
COST,Costco Wholesale Corporation Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
CPB,The Campbell's Company Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
CPRT,"Copart, Inc. (DE) Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CPRX,"Catalyst Pharmaceuticals, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CRAI,"CRA International, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CRBP,"Corbus Pharmaceuticals Holdings, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CRBU,"Caribou Biosciences, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CRCT,"Cricut, Inc. Class A Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CRDO,Credo Technology Group Holding Ltd Ordinary Shares,NASDAQ,us_equity,active,True,True,True,True,True
CREX,"Creative Realities, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CRMD,CorMedix Inc. Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
CRMT,America's Car-Mart Inc Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
CRNC,Cerence Inc. Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
CRNT,Ceragon Networks Ltd. Ordinary Shares,NASDAQ,us_equity,active,True,True,True,True,True
CRNX,"Crinetics Pharmaceuticals, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CRON,Cronos Group Inc. Common Share,NASDAQ,us_equity,active,True,True,True,True,True
CROX,"Crocs, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CRSP,CRISPR Therapeutics AG Common Shares,NASDAQ,us_equity,active,True,True,True,True,True
CRSR,"Corsair Gaming, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CRTO,Criteo S.A. American Depositary Shares,NASDAQ,us_equity,active,True,True,True,True,True
CRUS,"Cirrus Logic, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CRVL,CorVel Corp. Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
CRVS,"Corvus Pharmaceuticals, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CRWD,"CrowdStrike Holdings, Inc. Class A Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CRWV,"CoreWeave, Inc. Class A Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CSCO,"Cisco Systems, Inc. Common Stock (DE)",NASDAQ,us_equity,active,True,True,True,True,True
CSGP,"CoStar Group, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CSGS,"CSG Systems International, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CSTL,"Castle Biosciences, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CSWC,Capital Southwest Corporation Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
CSX,CSX Corporation Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
CTAS,Cintas Corporation Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
CTBI,"Community Trust Bancorp, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CTKB,"Cytek Biosciences, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CTLP,"Cantaloupe, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CTMX,"CytomX Therapeutics, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CTRN,"Citi Trends, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CTSH,Cognizant Technology Solutions Corporation Class A Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
CVBF,CVB Financial Corporation Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
CVCO,"Cavco Industries, Inc. Common Stock When Issued",NASDAQ,us_equity,active,True,True,True,True,True
CVGW,"Calavo Growers, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CVLT,"Commvault Systems, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CVRX,"CVRx, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CWBC,Community West Bancshares Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
CWCO,Consolidated Water Co. Ltd. Ordinary Shares,NASDAQ,us_equity,active,True,True,True,True,True
CWST,"Casella Waste Systems, Inc. Class A Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CYBR,CyberArk Software Ltd. Ordinary Shares,NASDAQ,us_equity,active,True,True,True,True,True
CYRX,"CryoPort, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CYTK,"Cytokinetics, Incorporated Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
CZNC,Citizens & Northern Corp Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
CZR,"Caesars Entertainment, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
DASH,"DoorDash, Inc. Class A Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
DAVE,Dave Inc. Class A Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
DAWN,"Day One Biopharmaceuticals, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
DAX,Global X Funds Global X DAX Germany ETF,NASDAQ,us_equity,active,True,True,True,True,True
DBX,"Dropbox, Inc. Class A Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
DCBO,Docebo Inc. Common Shares,NASDAQ,us_equity,active,True,True,True,True,True
DCGO,DocGo Inc. Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
DCOM,"Dime Community Bancshares, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
DCTH,"Delcath Systems, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
DDOG,"Datadog, Inc. Class A Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
DENN,Denny's Corporation Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
DGICA,"Donegal Group, Inc. Class A Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
DGII,Digi International Inc. Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
DGRW,WisdomTree Trust WisdomTree U.S. Quality Dividend Growth Fund,NASDAQ,us_equity,active,True,True,True,True,True
DH,Definitive Healthcare Corp. Class A Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
DHC,Diversified Healthcare Trust Common Shares of Beneficial Interest,NASDAQ,us_equity,active,True,True,True,True,True
DHIL,"Diamond Hill Investment Group, Inc. Class A Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
DIOD,Diodes Incorporated Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
DJCO,Daily Journal Corp. (S.C.) Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
DJT,Trump Media & Technology Group Corp. Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
DKNG,DraftKings Inc. Class A Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
DLO,DLocal Limited Class A Common Shares,NASDAQ,us_equity,active,True,True,True,True,True
DLTH,Duluth Holdings Inc. Class B Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
DLTR,Dollar Tree Inc. Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
DMAC,DiaMedica Therapeutics Inc. Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
DMLP,"Dorchester Minerals, L.P. Common Units Representing Limited Partnership Interests",NASDAQ,us_equity,active,True,True,True,True,True
DMRC,Digimarc Corporation Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
DMXF,iShares Trust iShares ESG Advanced MSCI EAFE ETF,NASDAQ,us_equity,active,True,True,True,True,True
DNLI,Denali Therapeutics Inc. Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
DNTH,"Dianthus Therapeutics, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
DNUT,"Krispy Kreme, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
DOCU,"DocuSign, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
DOMO,"Domo, Inc. Class B Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
DOOO,BRP Inc. Common Subordinate Voting Shares,NASDAQ,us_equity,active,True,True,True,True,True
DORM,"Dorman Products, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
DOX,Amdocs Limited Ordinary Shares,NASDAQ,us_equity,active,True,True,True,True,True
DOYU,DouYu International Holdings Limited ADS,NASDAQ,us_equity,active,True,True,True,True,True
DPZ,Domino's Pizza Inc Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
DRIV,Global X Funds Global X Autonomous & Electric Vehicles ETF,NASDAQ,us_equity,active,True,True,True,True,True
DRS,"Leonardo DRS, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
DRVN,Driven Brands Holdings Inc. Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
DSGN,"Design Therapeutics, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
DSGR,"Distribution Solutions Group, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
DSGX,Descartes Systems Group Inc. (The) Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
DSP,Viant Technology Inc. Class A Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
DUOL,"Duolingo, Inc. Class A Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
DVAX,Dynavax Technologies Corporation Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
DVY,iShares Select Dividend ETF,NASDAQ,us_equity,active,True,True,True,True,True
DXCM,"DexCom, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
DXPE,"DXP Enterprises, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
DYN,"Dyne Therapeutics, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
EA,Electronic Arts Inc. Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
EBAY,eBay Inc. Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
EBC,"Eastern Bankshares, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
ECPG,Encore Capital Group Inc Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
EDAP,EDAP TMS S.A. American Depositary Shares,NASDAQ,us_equity,active,True,True,True,True,True
EDIT,"Editas Medicine, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
EEFT,"Euronet Worldwide, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
EFSC,Enterprise Financial Services Corporation Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
EGAN,eGain Corporation Common Stock,NASDAQ,us_equity,active,True,True,True,True,True
EGBN,"Eagle Bancorp, Inc. Common Stock",NASDAQ,us_equity,active,True,True,True,True,True
